# Renewables.ninja Wind power (Point API) - 64.261, 26.188 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Helsinki, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Helsinki"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""64.26078"""," ""lon"": ""26.18841"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""80"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_onshore,electricity_offshore,,,,,,,,,,
4/2/2019 1:00,4/2/2019 4:00,0.198,0.3452,,,,,,,,,,
4/2/2019 2:00,4/2/2019 5:00,0.178,0.3562,,,,,,,,,,
4/2/2019 3:00,4/2/2019 6:00,0.179,0.386,,,,,,,,,,
4/2/2019 4:00,4/2/2019 7:00,0.185,0.4171,,,,,,,,,,
4/2/2019 5:00,4/2/2019 8:00,0.177,0.4165,,,,,,,,,,
4/2/2019 6:00,4/2/2019 9:00,0.161,0.4124,,,,,,,,,,
4/2/2019 7:00,4/2/2019 10:00,0.21,0.461,,,,,,,,,,
4/2/2019 8:00,4/2/2019 11:00,0.26,0.4994,,,,,,,,,,
4/2/2019 9:00,4/2/2019 12:00,0.303,0.5401,,,,,,,,,,
4/2/2019 10:00,4/2/2019 13:00,0.347,0.5528,,,,,,,,,,
4/2/2019 11:00,4/2/2019 14:00,0.383,0.5679,,,,,,,,,,
4/2/2019 12:00,4/2/2019 15:00,0.421,0.601,,,,,,,,,,
4/2/2019 13:00,4/2/2019 16:00,0.438,0.6387,,,,,,,,,,
4/2/2019 14:00,4/2/2019 17:00,0.464,0.6844,,,,,,,,,,
4/2/2019 15:00,4/2/2019 18:00,0.484,0.715,,,,,,,,,,
4/2/2019 16:00,4/2/2019 19:00,0.511,0.7597,,,,,,,,,,
4/2/2019 17:00,4/2/2019 20:00,0.523,0.7836,,,,,,,,,,
4/2/2019 18:00,4/2/2019 21:00,0.479,0.7878,,,,,,,,,,
4/2/2019 19:00,4/2/2019 22:00,0.398,0.7761,,,,,,,,,,
4/2/2019 20:00,4/2/2019 23:00,0.391,0.7185,,,,,,,,,,
4/2/2019 21:00,4/3/2019 0:00,0.388,0.6761,,,,,,,,,,
4/2/2019 22:00,4/3/2019 1:00,0.383,0.6849,,,,,,,,,,
4/2/2019 23:00,4/3/2019 2:00,0.378,0.7296,,,,,,,,,,
4/3/2019 0:00,4/3/2019 3:00,0.374,0.7016,,,,,,,,,,
4/3/2019 1:00,4/3/2019 4:00,0.374,0.6631,,,,,,,,,,
4/3/2019 2:00,4/3/2019 5:00,0.379,0.6493,,,,,,,,,,
4/3/2019 3:00,4/3/2019 6:00,0.372,0.6191,,,,,,,,,,
4/3/2019 4:00,4/3/2019 7:00,0.332,0.5766,,,,,,,,,,
4/3/2019 5:00,4/3/2019 8:00,0.274,0.534,,,,,,,,,,
4/3/2019 6:00,4/3/2019 9:00,0.268,0.4824,,,,,,,,,,
4/3/2019 7:00,4/3/2019 10:00,0.274,0.5183,,,,,,,,,,
4/3/2019 8:00,4/3/2019 11:00,0.305,0.5542,,,,,,,,,,
4/3/2019 9:00,4/3/2019 12:00,0.364,0.6304,,,,,,,,,,
4/3/2019 10:00,4/3/2019 13:00,0.434,0.7044,,,,,,,,,,
4/3/2019 11:00,4/3/2019 14:00,0.547,0.6729,,,,,,,,,,
4/3/2019 12:00,4/3/2019 15:00,0.592,0.6628,,,,,,,,,,
4/3/2019 13:00,4/3/2019 16:00,0.616,0.6714,,,,,,,,,,
4/3/2019 14:00,4/3/2019 17:00,0.634,0.6814,,,,,,,,,,
4/3/2019 15:00,4/3/2019 18:00,0.647,0.6872,,,,,,,,,,
4/3/2019 16:00,4/3/2019 19:00,0.657,0.7025,,,,,,,,,,
4/3/2019 17:00,4/3/2019 20:00,0.64,0.7107,,,,,,,,,,
4/3/2019 18:00,4/3/2019 21:00,0.61,0.7222,,,,,,,,,,
4/3/2019 19:00,4/3/2019 22:00,0.547,0.7112,,,,,,,,,,
4/3/2019 20:00,4/3/2019 23:00,0.457,0.7276,,,,,,,,,,
4/3/2019 21:00,4/4/2019 0:00,0.437,0.6843,,,,,,,,,,
4/3/2019 22:00,4/4/2019 1:00,0.401,0.6894,,,,,,,,,,
4/3/2019 23:00,4/4/2019 2:00,0.385,0.6601,,,,,,,,,,
4/4/2019 0:00,4/4/2019 3:00,0.376,0.6459,,,,,,,,,,
4/4/2019 1:00,4/4/2019 4:00,0.386,0.6488,,,,,,,,,,
4/4/2019 2:00,4/4/2019 5:00,0.407,0.6322,,,,,,,,,,
4/4/2019 3:00,4/4/2019 6:00,0.358,0.6127,,,,,,,,,,
4/4/2019 4:00,4/4/2019 7:00,0.341,0.5922,,,,,,,,,,
4/4/2019 5:00,4/4/2019 8:00,0.32,0.5608,,,,,,,,,,
4/4/2019 6:00,4/4/2019 9:00,0.298,0.5192,,,,,,,,,,
4/4/2019 7:00,4/4/2019 10:00,0.276,0.5064,,,,,,,,,,
4/4/2019 8:00,4/4/2019 11:00,0.264,0.4821,,,,,,,,,,
4/4/2019 9:00,4/4/2019 12:00,0.32,0.4437,,,,,,,,,,
4/4/2019 10:00,4/4/2019 13:00,0.342,0.4095,,,,,,,,,,
4/4/2019 11:00,4/4/2019 14:00,0.344,0.4105,,,,,,,,,,
4/4/2019 12:00,4/4/2019 15:00,0.345,0.4252,,,,,,,,,,
4/4/2019 13:00,4/4/2019 16:00,0.311,0.4556,,,,,,,,,,
4/4/2019 14:00,4/4/2019 17:00,0.301,0.4811,,,,,,,,,,
4/4/2019 15:00,4/4/2019 18:00,0.272,0.5076,,,,,,,,,,
4/4/2019 16:00,4/4/2019 19:00,0.237,0.5049,,,,,,,,,,
4/4/2019 17:00,4/4/2019 20:00,0.184,0.4808,,,,,,,,,,
4/4/2019 18:00,4/4/2019 21:00,0.137,0.4178,,,,,,,,,,
4/4/2019 19:00,4/4/2019 22:00,0.126,0.3432,,,,,,,,,,
4/4/2019 20:00,4/4/2019 23:00,0.115,0.2966,,,,,,,,,,
4/4/2019 21:00,4/5/2019 0:00,0.114,0.3401,,,,,,,,,,
4/4/2019 22:00,4/5/2019 1:00,0.118,0.3528,,,,,,,,,,
4/4/2019 23:00,4/5/2019 2:00,0.131,0.4111,,,,,,,,,,
4/5/2019 0:00,4/5/2019 3:00,0.147,0.403,,,,,,,,,,
4/5/2019 1:00,4/5/2019 4:00,0.191,0.3799,,,,,,,,,,
4/5/2019 2:00,4/5/2019 5:00,0.195,0.398,,,,,,,,,,
4/5/2019 3:00,4/5/2019 6:00,0.206,0.4524,,,,,,,,,,
4/5/2019 4:00,4/5/2019 7:00,0.211,0.46,,,,,,,,,,
4/5/2019 5:00,4/5/2019 8:00,0.238,0.3836,,,,,,,,,,
4/5/2019 6:00,4/5/2019 9:00,0.264,0.3802,,,,,,,,,,
4/5/2019 7:00,4/5/2019 10:00,0.293,0.3714,,,,,,,,,,
4/5/2019 8:00,4/5/2019 11:00,0.291,0.3794,,,,,,,,,,
4/5/2019 9:00,4/5/2019 12:00,0.277,0.3675,,,,,,,,,,
4/5/2019 10:00,4/5/2019 13:00,0.286,0.32,,,,,,,,,,
4/5/2019 11:00,4/5/2019 14:00,0.297,0.2714,,,,,,,,,,
4/5/2019 12:00,4/5/2019 15:00,0.294,0.2403,,,,,,,,,,
4/5/2019 13:00,4/5/2019 16:00,0.277,0.219,,,,,,,,,,
4/5/2019 14:00,4/5/2019 17:00,0.236,0.1913,,,,,,,,,,
4/5/2019 15:00,4/5/2019 18:00,0.179,0.1871,,,,,,,,,,
4/5/2019 16:00,4/5/2019 19:00,0.182,0.2178,,,,,,,,,,
4/5/2019 17:00,4/5/2019 20:00,0.226,0.2684,,,,,,,,,,
4/5/2019 18:00,4/5/2019 21:00,0.197,0.3206,,,,,,,,,,
4/5/2019 19:00,4/5/2019 22:00,0.169,0.3637,,,,,,,,,,
4/5/2019 20:00,4/5/2019 23:00,0.153,0.3252,,,,,,,,,,
4/5/2019 21:00,4/6/2019 0:00,0.155,0.3222,,,,,,,,,,
4/5/2019 22:00,4/6/2019 1:00,0.16,0.2867,,,,,,,,,,
4/5/2019 23:00,4/6/2019 2:00,0.167,0.2921,,,,,,,,,,
4/6/2019 0:00,4/6/2019 3:00,0.184,0.3193,,,,,,,,,,
4/6/2019 1:00,4/6/2019 4:00,0.182,0.3149,,,,,,,,,,
4/6/2019 2:00,4/6/2019 5:00,0.179,0.3321,,,,,,,,,,
4/6/2019 3:00,4/6/2019 6:00,0.197,0.3512,,,,,,,,,,
4/6/2019 4:00,4/6/2019 7:00,0.188,0.3292,,,,,,,,,,
4/6/2019 5:00,4/6/2019 8:00,0.193,0.2877,,,,,,,,,,
4/6/2019 6:00,4/6/2019 9:00,0.172,0.2582,,,,,,,,,,
4/6/2019 7:00,4/6/2019 10:00,0.171,0.2631,,,,,,,,,,
4/6/2019 8:00,4/6/2019 11:00,0.203,0.2723,,,,,,,,,,
4/6/2019 9:00,4/6/2019 12:00,0.241,0.3205,,,,,,,,,,
4/6/2019 10:00,4/6/2019 13:00,0.245,0.3585,,,,,,,,,,
4/6/2019 11:00,4/6/2019 14:00,0.251,0.3652,,,,,,,,,,
4/6/2019 12:00,4/6/2019 15:00,0.251,0.3641,,,,,,,,,,
4/6/2019 13:00,4/6/2019 16:00,0.236,0.3573,,,,,,,,,,
4/6/2019 14:00,4/6/2019 17:00,0.241,0.3573,,,,,,,,,,
4/6/2019 15:00,4/6/2019 18:00,0.314,0.3604,,,,,,,,,,
4/6/2019 16:00,4/6/2019 19:00,0.398,0.3771,,,,,,,,,,
4/6/2019 17:00,4/6/2019 20:00,0.447,0.3902,,,,,,,,,,
4/6/2019 18:00,4/6/2019 21:00,0.471,0.371,,,,,,,,,,
4/6/2019 19:00,4/6/2019 22:00,0.473,0.3422,,,,,,,,,,
4/6/2019 20:00,4/6/2019 23:00,0.464,0.2988,,,,,,,,,,
4/6/2019 21:00,4/7/2019 0:00,0.464,0.2817,,,,,,,,,,
4/6/2019 22:00,4/7/2019 1:00,0.459,0.2709,,,,,,,,,,
4/6/2019 23:00,4/7/2019 2:00,0.41,0.2666,,,,,,,,,,
4/7/2019 0:00,4/7/2019 3:00,0.353,0.2695,,,,,,,,,,
4/7/2019 1:00,4/7/2019 4:00,0.314,0.2788,,,,,,,,,,
4/7/2019 2:00,4/7/2019 5:00,0.274,0.2705,,,,,,,,,,
4/7/2019 3:00,4/7/2019 6:00,0.22,0.2323,,,,,,,,,,
4/7/2019 4:00,4/7/2019 7:00,0.161,0.1923,,,,,,,,,,
4/7/2019 5:00,4/7/2019 8:00,0.093,0.1509,,,,,,,,,,
4/7/2019 6:00,4/7/2019 9:00,0.085,0.1509,,,,,,,,,,
4/7/2019 7:00,4/7/2019 10:00,0.118,0.1523,,,,,,,,,,
4/7/2019 8:00,4/7/2019 11:00,0.151,0.1648,,,,,,,,,,
4/7/2019 9:00,4/7/2019 12:00,0.171,0.1895,,,,,,,,,,
4/7/2019 10:00,4/7/2019 13:00,0.161,0.2684,,,,,,,,,,
4/7/2019 11:00,4/7/2019 14:00,0.144,0.3086,,,,,,,,,,
4/7/2019 12:00,4/7/2019 15:00,0.124,0.2983,,,,,,,,,,
4/7/2019 13:00,4/7/2019 16:00,0.113,0.3206,,,,,,,,,,
4/7/2019 14:00,4/7/2019 17:00,0.127,0.3458,,,,,,,,,,
4/7/2019 15:00,4/7/2019 18:00,0.166,0.3632,,,,,,,,,,
4/7/2019 16:00,4/7/2019 19:00,0.194,0.3943,,,,,,,,,,
4/7/2019 17:00,4/7/2019 20:00,0.208,0.391,,,,,,,,,,
4/7/2019 18:00,4/7/2019 21:00,0.196,0.4002,,,,,,,,,,
4/7/2019 19:00,4/7/2019 22:00,0.172,0.4219,,,,,,,,,,
4/7/2019 20:00,4/7/2019 23:00,0.152,0.4494,,,,,,,,,,
4/7/2019 21:00,4/8/2019 0:00,0.13,0.4669,,,,,,,,,,
4/7/2019 22:00,4/8/2019 1:00,0.136,0.4553,,,,,,,,,,
4/7/2019 23:00,4/8/2019 2:00,0.184,0.4687,,,,,,,,,,
4/8/2019 0:00,4/8/2019 3:00,0.2,0.5402,,,,,,,,,,
4/8/2019 1:00,4/8/2019 4:00,0.201,0.6231,,,,,,,,,,
4/8/2019 2:00,4/8/2019 5:00,0.201,0.6879,,,,,,,,,,
4/8/2019 3:00,4/8/2019 6:00,0.185,0.7031,,,,,,,,,,
4/8/2019 4:00,4/8/2019 7:00,0.185,0.7275,,,,,,,,,,
4/8/2019 5:00,4/8/2019 8:00,0.237,0.7686,,,,,,,,,,
4/8/2019 6:00,4/8/2019 9:00,0.278,0.838,,,,,,,,,,
4/8/2019 7:00,4/8/2019 10:00,0.292,0.8446,,,,,,,,,,
4/8/2019 8:00,4/8/2019 11:00,0.281,0.8553,,,,,,,,,,
4/8/2019 9:00,4/8/2019 12:00,0.295,0.8643,,,,,,,,,,
4/8/2019 10:00,4/8/2019 13:00,0.325,0.8769,,,,,,,,,,
4/8/2019 11:00,4/8/2019 14:00,0.391,0.8892,,,,,,,,,,
4/8/2019 12:00,4/8/2019 15:00,0.487,0.8928,,,,,,,,,,
4/8/2019 13:00,4/8/2019 16:00,0.56,0.8933,,,,,,,,,,
4/8/2019 14:00,4/8/2019 17:00,0.566,0.8927,,,,,,,,,,
4/8/2019 15:00,4/8/2019 18:00,0.563,0.8924,,,,,,,,,,
4/8/2019 16:00,4/8/2019 19:00,0.593,0.8855,,,,,,,,,,
4/8/2019 17:00,4/8/2019 20:00,0.644,0.8711,,,,,,,,,,
4/8/2019 18:00,4/8/2019 21:00,0.68,0.8615,,,,,,,,,,
4/8/2019 19:00,4/8/2019 22:00,0.722,0.8536,,,,,,,,,,
4/8/2019 20:00,4/8/2019 23:00,0.75,0.8488,,,,,,,,,,
4/8/2019 21:00,4/9/2019 0:00,0.765,0.8472,,,,,,,,,,
4/8/2019 22:00,4/9/2019 1:00,0.777,0.8375,,,,,,,,,,
4/8/2019 23:00,4/9/2019 2:00,0.788,0.8433,,,,,,,,,,
4/9/2019 0:00,4/9/2019 3:00,0.8,0.8399,,,,,,,,,,
4/9/2019 1:00,4/9/2019 4:00,0.809,0.8439,,,,,,,,,,
4/9/2019 2:00,4/9/2019 5:00,0.816,0.852,,,,,,,,,,
4/9/2019 3:00,4/9/2019 6:00,0.825,0.8542,,,,,,,,,,
4/9/2019 4:00,4/9/2019 7:00,0.831,0.8559,,,,,,,,,,
4/9/2019 5:00,4/9/2019 8:00,0.844,0.8603,,,,,,,,,,
4/9/2019 6:00,4/9/2019 9:00,0.852,0.8659,,,,,,,,,,
4/9/2019 7:00,4/9/2019 10:00,0.862,0.8697,,,,,,,,,,
4/9/2019 8:00,4/9/2019 11:00,0.872,0.875,,,,,,,,,,
4/9/2019 9:00,4/9/2019 12:00,0.878,0.8729,,,,,,,,,,
4/9/2019 10:00,4/9/2019 13:00,0.88,0.8764,,,,,,,,,,
4/9/2019 11:00,4/9/2019 14:00,0.875,0.8761,,,,,,,,,,
4/9/2019 12:00,4/9/2019 15:00,0.865,0.8787,,,,,,,,,,
4/9/2019 13:00,4/9/2019 16:00,0.848,0.8754,,,,,,,,,,
4/9/2019 14:00,4/9/2019 17:00,0.827,0.8562,,,,,,,,,,
4/9/2019 15:00,4/9/2019 18:00,0.786,0.8254,,,,,,,,,,
4/9/2019 16:00,4/9/2019 19:00,0.733,0.7993,,,,,,,,,,
4/9/2019 17:00,4/9/2019 20:00,0.692,0.7789,,,,,,,,,,
4/9/2019 18:00,4/9/2019 21:00,0.654,0.778,,,,,,,,,,
4/9/2019 19:00,4/9/2019 22:00,0.631,0.7696,,,,,,,,,,
4/9/2019 20:00,4/9/2019 23:00,0.626,0.7485,,,,,,,,,,
4/9/2019 21:00,4/10/2019 0:00,0.62,0.7426,,,,,,,,,,
4/9/2019 22:00,4/10/2019 1:00,0.609,0.7351,,,,,,,,,,
4/9/2019 23:00,4/10/2019 2:00,0.594,0.7244,,,,,,,,,,
4/10/2019 0:00,4/10/2019 3:00,0.574,0.7331,,,,,,,,,,
4/10/2019 1:00,4/10/2019 4:00,0.552,0.7212,,,,,,,,,,
4/10/2019 2:00,4/10/2019 5:00,0.532,0.7098,,,,,,,,,,
4/10/2019 3:00,4/10/2019 6:00,0.516,0.6986,,,,,,,,,,
4/10/2019 4:00,4/10/2019 7:00,0.539,0.6781,,,,,,,,,,
4/10/2019 5:00,4/10/2019 8:00,0.59,0.6822,,,,,,,,,,
4/10/2019 6:00,4/10/2019 9:00,0.614,0.6773,,,,,,,,,,
4/10/2019 7:00,4/10/2019 10:00,0.629,0.6869,,,,,,,,,,
4/10/2019 8:00,4/10/2019 11:00,0.641,0.6904,,,,,,,,,,
4/10/2019 9:00,4/10/2019 12:00,0.649,0.6794,,,,,,,,,,
4/10/2019 10:00,4/10/2019 13:00,0.655,0.6663,,,,,,,,,,
4/10/2019 11:00,4/10/2019 14:00,0.657,0.6494,,,,,,,,,,
4/10/2019 12:00,4/10/2019 15:00,0.649,0.6318,,,,,,,,,,
4/10/2019 13:00,4/10/2019 16:00,0.636,0.6099,,,,,,,,,,
4/10/2019 14:00,4/10/2019 17:00,0.601,0.5645,,,,,,,,,,
4/10/2019 15:00,4/10/2019 18:00,0.527,0.4947,,,,,,,,,,
4/10/2019 16:00,4/10/2019 19:00,0.494,0.4637,,,,,,,,,,
4/10/2019 17:00,4/10/2019 20:00,0.479,0.482,,,,,,,,,,
4/10/2019 18:00,4/10/2019 21:00,0.435,0.4817,,,,,,,,,,
4/10/2019 19:00,4/10/2019 22:00,0.386,0.4546,,,,,,,,,,
4/10/2019 20:00,4/10/2019 23:00,0.32,0.4188,,,,,,,,,,
4/10/2019 21:00,4/11/2019 0:00,0.285,0.4078,,,,,,,,,,
4/10/2019 22:00,4/11/2019 1:00,0.256,0.3901,,,,,,,,,,
4/10/2019 23:00,4/11/2019 2:00,0.264,0.35,,,,,,,,,,
4/11/2019 0:00,4/11/2019 3:00,0.261,0.3246,,,,,,,,,,
4/11/2019 1:00,4/11/2019 4:00,0.231,0.3147,,,,,,,,,,
4/11/2019 2:00,4/11/2019 5:00,0.213,0.3217,,,,,,,,,,
4/11/2019 3:00,4/11/2019 6:00,0.214,0.3118,,,,,,,,,,
4/11/2019 4:00,4/11/2019 7:00,0.192,0.2771,,,,,,,,,,
4/11/2019 5:00,4/11/2019 8:00,0.228,0.2442,,,,,,,,,,
4/11/2019 6:00,4/11/2019 9:00,0.311,0.2599,,,,,,,,,,
4/11/2019 7:00,4/11/2019 10:00,0.312,0.2858,,,,,,,,,,
4/11/2019 8:00,4/11/2019 11:00,0.291,0.297,,,,,,,,,,
4/11/2019 9:00,4/11/2019 12:00,0.266,0.3147,,,,,,,,,,
4/11/2019 10:00,4/11/2019 13:00,0.254,0.337,,,,,,,,,,
4/11/2019 11:00,4/11/2019 14:00,0.258,0.3581,,,,,,,,,,
4/11/2019 12:00,4/11/2019 15:00,0.265,0.3775,,,,,,,,,,
4/11/2019 13:00,4/11/2019 16:00,0.245,0.3825,,,,,,,,,,
4/11/2019 14:00,4/11/2019 17:00,0.207,0.3585,,,,,,,,,,
4/11/2019 15:00,4/11/2019 18:00,0.182,0.3091,,,,,,,,,,
4/11/2019 16:00,4/11/2019 19:00,0.262,0.3239,,,,,,,,,,
4/11/2019 17:00,4/11/2019 20:00,0.345,0.3915,,,,,,,,,,
4/11/2019 18:00,4/11/2019 21:00,0.348,0.446,,,,,,,,,,
4/11/2019 19:00,4/11/2019 22:00,0.325,0.4326,,,,,,,,,,
4/11/2019 20:00,4/11/2019 23:00,0.306,0.4047,,,,,,,,,,
4/11/2019 21:00,4/12/2019 0:00,0.284,0.3563,,,,,,,,,,
4/11/2019 22:00,4/12/2019 1:00,0.27,0.3127,,,,,,,,,,
4/11/2019 23:00,4/12/2019 2:00,0.267,0.2782,,,,,,,,,,
4/12/2019 0:00,4/12/2019 3:00,0.273,0.2504,,,,,,,,,,
4/12/2019 1:00,4/12/2019 4:00,0.274,0.2185,,,,,,,,,,
4/12/2019 2:00,4/12/2019 5:00,0.277,0.1836,,,,,,,,,,
4/12/2019 3:00,4/12/2019 6:00,0.261,0.1633,,,,,,,,,,
4/12/2019 4:00,4/12/2019 7:00,0.157,0.1327,,,,,,,,,,
4/12/2019 5:00,4/12/2019 8:00,0.074,0.1017,,,,,,,,,,
